variable,horizon,shock,fevd
Inflation_lag1,7,Capital_Formation_lag1,0.22792853527002938
Inflation_lag1,7,Inflation_lag1,0.49136231105996153
Inflation_lag1,7,Government_Debt_lag1,0.027444153247799953
Inflation_lag1,7,Trade_Balance_lag1,0.12172434906604875
Inflation_lag1,7,Exchange_Rate_lag1,0.02720624028165065
Inflation_lag1,7,Reserves_lag1,0.015405218389083996
Inflation_lag1,8,GDP_Growth,0.08889352198071036
Inflation_lag1,8,Capital_Formation_lag1,0.2278287952116303
Inflation_lag1,8,Inflation_lag1,0.491435973464361
Inflation_lag1,8,Government_Debt_lag1,0.02749048036042732
Inflation_lag1,8,Trade_Balance_lag1,0.12162462399254166
Inflation_lag1,8,Exchange_Rate_lag1,0.027304370466378073
Inflation_lag1,8,Reserves_lag1,0.01542223452395161
Inflation_lag1,9,GDP_Growth,0.088833864481298
Inflation_lag1,9,Capital_Formation_lag1,0.22777869295274877
Inflation_lag1,9,Inflation_lag1,0.49133390503998897
Inflation_lag1,9,Government_Debt_lag1,0.02750189195609702
Inflation_lag1,9,Trade_Balance_lag1,0.12163337984735004
Inflation_lag1,9,Exchange_Rate_lag1,0.02745393800509064
Inflation_lag1,9,Reserves_lag1,0.015464327717426904
Government_Debt_lag1,0,GDP_Growth,0.05931604696554294
Government_Debt_lag1,0,Capital_Formation_lag1,0.05578280802182136
Government_Debt_lag1,0,Inflation_lag1,0.016770667351465228
Government_Debt_lag1,0,Government_Debt_lag1,0.8681304776611704
Government_Debt_lag1,0,Trade_Balance_lag1,0.0
Government_Debt_lag1,0,Exchange_Rate_lag1,0.0
Government_Debt_lag1,0,Reserves_lag1,0.0
Government_Debt_lag1,1,GDP_Growth,0.1367783359359438
Government_Debt_lag1,1,Capital_Formation_lag1,0.11076139211791487
Government_Debt_lag1,1,Inflation_lag1,0.07926220434408904
Government_Debt_lag1,1,Government_Debt_lag1,0.3962239753529725
Government_Debt_lag1,1,Trade_Balance_lag1,0.19939954626053166
Government_Debt_lag1,1,Exchange_Rate_lag1,0.06017189570191408
Government_Debt_lag1,1,Reserves_lag1,0.0174026502866341
Government_Debt_lag1,2,GDP_Growth,0.10978855108162484
Government_Debt_lag1,2,Capital_Formation_lag1,0.2424969832737425
Government_Debt_lag1,2,Inflation_lag1,0.09461589635772447
Government_Debt_lag1,2,Government_Debt_lag1,0.2266231905725321
Government_Debt_lag1,2,Trade_Balance_lag1,0.20602748691446193
Government_Debt_lag1,2,Exchange_Rate_lag1,0.09424668037398788
Government_Debt_lag1,2,Reserves_lag1,0.026201211425926258
Government_Debt_lag1,3,GDP_Growth,0.09205458401144537
Government_Debt_lag1,3,Capital_Formation_lag1,0.3046892117887203
Government_Debt_lag1,3,Inflation_lag1,0.10440288147793371
Government_Debt_lag1,3,Government_Debt_lag1,0.16952574397051243
Government_Debt_lag1,3,Trade_Balance_lag1,0.1645602064866251
Government_Debt_lag1,3,Exchange_Rate_lag1,0.12820440990256704
Government_Debt_lag1,3,Reserves_lag1,0.036562962362196055
Government_Debt_lag1,4,GDP_Growth,0.08248112320080954
Government_Debt_lag1,4,Capital_Formation_lag1,0.3088117332106048
Government_Debt_lag1,4,Inflation_lag1,0.12003235201566889
Government_Debt_lag1,4,Government_Debt_lag1,0.1469610898601482
Government_Debt_lag1,4,Trade_Balance_lag1,0.13642921776746175
Government_Debt_lag1,4,Exchange_Rate_lag1,0.15880721228562858
Government_Debt_lag1,4,Reserves_lag1,0.04647727165967832
Government_Debt_lag1,5,GDP_Growth,0.07523939683272887
Government_Debt_lag1,5,Capital_Formation_lag1,0.29264924546533827
Government_Debt_lag1,5,Inflation_lag1,0.14006485962900386
Government_Debt_lag1,5,Government_Debt_lag1,0.13573696803785237
Government_Debt_lag1,5,Trade_Balance_lag1,0.12046027780868851
Government_Debt_lag1,5,Exchange_Rate_lag1,0.18179758989114322
Government_Debt_lag1,5,Reserves_lag1,0.05405166233524504
Government_Debt_lag1,6,GDP_Growth,0.0690676122822359
Government_Debt_lag1,6,Capital_Formation_lag1,0.276418093807826
Government_Debt_lag1,6,Inflation_lag1,0.1597698253744517
Government_Debt_lag1,6,Government_Debt_lag1,0.12838966101414065
Government_Debt_lag1,6,Trade_Balance_lag1,0.10851489883015915
Government_Debt_lag1,6,Exchange_Rate_lag1,0.1982798661647256
Government_Debt_lag1,6,Reserves_lag1,0.05956004252646116
Government_Debt_lag1,7,GDP_Growth,0.06390863124748843
Government_Debt_lag1,7,Capital_Formation_lag1,0.265227223687215
Government_Debt_lag1,7,Inflation_lag1,0.17536528739074944
Government_Debt_lag1,7,Government_Debt_lag1,0.12230361995804295
Government_Debt_lag1,7,Trade_Balance_lag1,0.09882700847372665
Government_Debt_lag1,7,Exchange_Rate_lag1,0.21057886248866758
Government_Debt_lag1,7,Reserves_lag1,0.06378936675411002
Government_Debt_lag1,8,GDP_Growth,0.059776496902066815
Government_Debt_lag1,8,Capital_Formation_lag1,0.25847328689272725
Government_Debt_lag1,8,Inflation_lag1,0.1864181950592594
Government_Debt_lag1,8,Government_Debt_lag1,0.11691537011799509
Government_Debt_lag1,8,Trade_Balance_lag1,0.0909339826656062
Government_Debt_lag1,8,Exchange_Rate_lag1,0.22026092285684928
Government_Debt_lag1,8,Reserves_lag1,0.06722174550549592
Government_Debt_lag1,9,GDP_Growth,0.05656578373201649
Government_Debt_lag1,9,Capital_Formation_lag1,0.2538773932250839
Government_Debt_lag1,9,Inflation_lag1,0.1945312580272519
Government_Debt_lag1,9,Government_Debt_lag1,0.11233147200377411
Government_Debt_lag1,9,Trade_Balance_lag1,0.08437122331642449
Government_Debt_lag1,9,Exchange_Rate_lag1,0.22823634145031788
Government_Debt_lag1,9,Reserves_lag1,0.0700865282451313
Trade_Balance_lag1,0,GDP_Growth,0.008774462349439351
Trade_Balance_lag1,0,Capital_Formation_lag1,0.10191874890049771
Trade_Balance_lag1,0,Inflation_lag1,0.017116957497455548
Trade_Balance_lag1,0,Government_Debt_lag1,0.012474583980763376
Trade_Balance_lag1,0,Trade_Balance_lag1,0.8597152472718439
Trade_Balance_lag1,0,Exchange_Rate_lag1,0.0
Trade_Balance_lag1,0,Reserves_lag1,0.0
Trade_Balance_lag1,1,GDP_Growth,0.0548330425980372
Trade_Balance_lag1,1,Capital_Formation_lag1,0.2748969024264
Trade_Balance_lag1,1,Inflation_lag1,0.014305869792078409
Trade_Balance_lag1,1,Government_Debt_lag1,0.009769290780543005
Trade_Balance_lag1,1,Trade_Balance_lag1,0.638696638529142
Trade_Balance_lag1,1,Exchange_Rate_lag1,0.005779153166000962
Trade_Balance_lag1,1,Reserves_lag1,0.0017191027077981562
Trade_Balance_lag1,2,GDP_Growth,0.07717772132839246
Trade_Balance_lag1,2,Capital_Formation_lag1,0.32496372859024586
Trade_Balance_lag1,2,Inflation_lag1,0.012181351074336037
Trade_Balance_lag1,2,Government_Debt_lag1,0.009741530322405014
Trade_Balance_lag1,2,Trade_Balance_lag1,0.5561935315752202
Trade_Balance_lag1,2,Exchange_Rate_lag1,0.015498041397617407
Trade_Balance_lag1,2,Reserves_lag1,0.004244095711782797
Trade_Balance_lag1,3,GDP_Growth,0.0819571466206761
Trade_Balance_lag1,3,Capital_Formation_lag1,0.32873744563523744
