Y,T,Inflation,Government_Debt,Trade_Balance,Exchange_Rate,Reserves,C_DRC,C_France,C_Germany,C_Ghana,C_Morocco,C_Nigeria
-0.6178521593477052,0.5369417060507432,-0.9750494420274488,0.5315026767914154,-0.564750495279722,-0.2114248305658717,0.6990040579617395,0,0,0,0,1,0
-0.1165786722693639,0.4008257787992895,0.0025394112313425,0.5831200501540929,-0.7847896221915824,-0.1654687823229035,0.63780186753294,0,0,0,0,1,0
-0.1745617995060377,0.52658295710169,-0.0413180725093877,0.5344806111377614,-0.2516527763597953,-0.166549021267853,0.7097417628619362,0,0,0,0,1,0
0.7555730664426327,0.2878504264762552,0.0486381444385267,0.189444581079687,1.8469726640716253,0.7061886089133769,0.0104711372319512,0,0,0,0,0,1
2.661855215437461,-0.4387258496821058,0.8245681732610004,0.0863149324571502,0.4750386848182037,0.7317213404822615,0.0418562568451643,0,0,0,0,0,1
1.5133617707892082,-0.1222091822499276,0.5213880793266426,-0.2550077029661031,0.0694265761826556,0.761971542135754,-0.1661460306559359,0,0,0,0,0,1
1.7642657176797,-0.164844534339682,0.5886912511767897,-0.301142979876555,0.4579870129882656,0.7879288908423845,-0.1786490446819218,0,0,0,0,0,1
0.8466894092431201,0.6424219473981913,0.6414658916809006,-0.5853601379687225,2.204150768679584,0.7984159539901251,0.3250585619208353,0,0,0,0,0,1
0.7713380641705763,1.1790112086776054,0.7803130161167716,-1.6320967809652194,3.5426924952685885,0.7938354755209077,0.6247529380877673,0,0,0,0,0,1
0.929522448152654,0.8814943307126049,0.1750676691223633,-2.799227814237565,2.8337928210382537,0.7862695174038002,0.8606226034841276,0,0,0,0,0,1
0.8977252493454458,0.6075493045952592,-0.089682506306235,-3.044772265296793,1.7435742285071072,0.7778900406064684,0.974035588134923,0,0,0,0,0,1
1.2060779167699691,0.1931016839542302,0.4382401442795841,-3.183190613649621,1.43682553633237,0.7556645351322279,0.9882640205536464,0,0,0,0,0,1
1.9825708557090205,0.1642678403226925,0.5003562570169718,-2.944920012216271,0.6923568002678401,0.8410182677985056,0.8279381249400531,0,0,0,0,0,1
0.2799511010911148,-0.1267126167491582,0.5717584856723645,-2.801178863889866,0.4962625742235522,0.8445709242246532,0.6546455653424913,0,0,0,0,0,1
