variable,horizon,shock,fevd
Trade_Balance_lag1,4,Government_Debt_lag1,0.024623818631147616
Trade_Balance_lag1,4,Trade_Balance_lag1,0.027474378478644316
Trade_Balance_lag1,4,Exchange_Rate_lag1,0.09867611167789182
Trade_Balance_lag1,4,Reserves_lag1,0.015115166425005832
Trade_Balance_lag1,5,GDP_Growth,0.14900683267116216
Trade_Balance_lag1,5,Capital_Formation_lag1,0.5805481352403483
Trade_Balance_lag1,5,Inflation_lag1,0.10239326855355232
Trade_Balance_lag1,5,Government_Debt_lag1,0.03925002039664728
Trade_Balance_lag1,5,Trade_Balance_lag1,0.023765239898077183
Trade_Balance_lag1,5,Exchange_Rate_lag1,0.09235261927818515
Trade_Balance_lag1,5,Reserves_lag1,0.012683883962027933
Trade_Balance_lag1,6,GDP_Growth,0.14027047651610947
Trade_Balance_lag1,6,Capital_Formation_lag1,0.6803293312642087
Trade_Balance_lag1,6,Inflation_lag1,0.07623430438823364
Trade_Balance_lag1,6,Government_Debt_lag1,0.024692613341849846
Trade_Balance_lag1,6,Trade_Balance_lag1,0.015481830006951957
Trade_Balance_lag1,6,Exchange_Rate_lag1,0.05542884858723432
Trade_Balance_lag1,6,Reserves_lag1,0.007562595895412699
Trade_Balance_lag1,7,GDP_Growth,0.18357185859144115
Trade_Balance_lag1,7,Capital_Formation_lag1,0.6181252923855705
Trade_Balance_lag1,7,Inflation_lag1,0.09035113882898214
Trade_Balance_lag1,7,Government_Debt_lag1,0.04558366454496855
Trade_Balance_lag1,7,Trade_Balance_lag1,0.012314586145353957
Trade_Balance_lag1,7,Exchange_Rate_lag1,0.04362014929730756
Trade_Balance_lag1,7,Reserves_lag1,0.006433310206376737
Trade_Balance_lag1,8,GDP_Growth,0.16914389258107737
Trade_Balance_lag1,8,Capital_Formation_lag1,0.5597170375089484
Trade_Balance_lag1,8,Inflation_lag1,0.080890702429384
Trade_Balance_lag1,8,Government_Debt_lag1,0.12940122552225605
Trade_Balance_lag1,8,Trade_Balance_lag1,0.012038156463126122
Trade_Balance_lag1,8,Exchange_Rate_lag1,0.04304637657701859
Trade_Balance_lag1,8,Reserves_lag1,0.005762608918189911
Trade_Balance_lag1,9,GDP_Growth,0.2330498960036105
Trade_Balance_lag1,9,Capital_Formation_lag1,0.46542495985083365
Trade_Balance_lag1,9,Inflation_lag1,0.07418054937451085
Trade_Balance_lag1,9,Government_Debt_lag1,0.15279234571466746
Trade_Balance_lag1,9,Trade_Balance_lag1,0.010814902149551128
Trade_Balance_lag1,9,Exchange_Rate_lag1,0.05860799877550104
Trade_Balance_lag1,9,Reserves_lag1,0.005129348131325764
Exchange_Rate_lag1,0,GDP_Growth,0.011466611659455846
Exchange_Rate_lag1,0,Capital_Formation_lag1,0.15780792873824015
Exchange_Rate_lag1,0,Inflation_lag1,0.05382424130760548
Exchange_Rate_lag1,0,Government_Debt_lag1,0.21656857131256269
Exchange_Rate_lag1,0,Trade_Balance_lag1,0.05694391432200298
Exchange_Rate_lag1,0,Exchange_Rate_lag1,0.503388732660133
Exchange_Rate_lag1,0,Reserves_lag1,0.0
Exchange_Rate_lag1,1,GDP_Growth,0.033388510379932575
Exchange_Rate_lag1,1,Capital_Formation_lag1,0.1992446545100742
Exchange_Rate_lag1,1,Inflation_lag1,0.04313953149140787
Exchange_Rate_lag1,1,Government_Debt_lag1,0.1998768643800231
Exchange_Rate_lag1,1,Trade_Balance_lag1,0.03765959400659867
Exchange_Rate_lag1,1,Exchange_Rate_lag1,0.486685494355473
Exchange_Rate_lag1,1,Reserves_lag1,5.350876490609329e-06
Exchange_Rate_lag1,2,GDP_Growth,0.015281432756114073
Exchange_Rate_lag1,2,Capital_Formation_lag1,0.5954070911111119
Exchange_Rate_lag1,2,Inflation_lag1,0.042596304611027314
Exchange_Rate_lag1,2,Government_Debt_lag1,0.13695817659567633
Exchange_Rate_lag1,2,Trade_Balance_lag1,0.015251238240326963
Exchange_Rate_lag1,2,Exchange_Rate_lag1,0.1945003214141171
Exchange_Rate_lag1,2,Reserves_lag1,5.435271626935571e-06
Exchange_Rate_lag1,3,GDP_Growth,0.18556922030070347
Exchange_Rate_lag1,3,Capital_Formation_lag1,0.4869009469976554
Exchange_Rate_lag1,3,Inflation_lag1,0.06037657049770051
Exchange_Rate_lag1,3,Government_Debt_lag1,0.10489803950726649
Exchange_Rate_lag1,3,Trade_Balance_lag1,0.010941925680822605
Exchange_Rate_lag1,3,Exchange_Rate_lag1,0.1510872612282318
Exchange_Rate_lag1,3,Reserves_lag1,0.0002260357876201111
Exchange_Rate_lag1,4,GDP_Growth,0.2575545265042744
Exchange_Rate_lag1,4,Capital_Formation_lag1,0.4123726553510986
Exchange_Rate_lag1,4,Inflation_lag1,0.05108029821502761
Exchange_Rate_lag1,4,Government_Debt_lag1,0.14067371016861185
Exchange_Rate_lag1,4,Trade_Balance_lag1,0.010112178418701373
Exchange_Rate_lag1,4,Exchange_Rate_lag1,0.1279839394403255
Exchange_Rate_lag1,4,Reserves_lag1,0.00022269190196092873
Exchange_Rate_lag1,5,GDP_Growth,0.24736795415497215
Exchange_Rate_lag1,5,Capital_Formation_lag1,0.34930933242513584
Exchange_Rate_lag1,5,Inflation_lag1,0.05846284966095754
Exchange_Rate_lag1,5,Government_Debt_lag1,0.20170786595763707
Exchange_Rate_lag1,5,Trade_Balance_lag1,0.008733160712572243
Exchange_Rate_lag1,5,Exchange_Rate_lag1,0.13406389445987968
Exchange_Rate_lag1,5,Reserves_lag1,0.0003549426288458135
Exchange_Rate_lag1,6,GDP_Growth,0.2872610478819602
Exchange_Rate_lag1,6,Capital_Formation_lag1,0.30552491734796045
Exchange_Rate_lag1,6,Inflation_lag1,0.04807215422941506
Exchange_Rate_lag1,6,Government_Debt_lag1,0.16604679213172113
Exchange_Rate_lag1,6,Trade_Balance_lag1,0.011704137580194519
Exchange_Rate_lag1,6,Exchange_Rate_lag1,0.17995441251991634
Exchange_Rate_lag1,6,Reserves_lag1,0.0014365383088325912
Exchange_Rate_lag1,7,GDP_Growth,0.28309551648235404
Exchange_Rate_lag1,7,Capital_Formation_lag1,0.2918955907963122
Exchange_Rate_lag1,7,Inflation_lag1,0.054990537372620205
Exchange_Rate_lag1,7,Government_Debt_lag1,0.1739223081158894
Exchange_Rate_lag1,7,Trade_Balance_lag1,0.012736145229577889
Exchange_Rate_lag1,7,Exchange_Rate_lag1,0.18081677711677113
Exchange_Rate_lag1,7,Reserves_lag1,0.0025431248864754784
Exchange_Rate_lag1,8,GDP_Growth,0.2734111068899831
Exchange_Rate_lag1,8,Capital_Formation_lag1,0.2625491425948774
Exchange_Rate_lag1,8,Inflation_lag1,0.06739698423177874
Exchange_Rate_lag1,8,Government_Debt_lag1,0.2038526252255269
Exchange_Rate_lag1,8,Trade_Balance_lag1,0.01155212095598254
Exchange_Rate_lag1,8,Exchange_Rate_lag1,0.17854349304314587
Exchange_Rate_lag1,8,Reserves_lag1,0.002694527058705788
Exchange_Rate_lag1,9,GDP_Growth,0.29693396770367697
Exchange_Rate_lag1,9,Capital_Formation_lag1,0.23851890562840236
Exchange_Rate_lag1,9,Inflation_lag1,0.061600081051576445
Exchange_Rate_lag1,9,Government_Debt_lag1,0.18842736666674484
Exchange_Rate_lag1,9,Trade_Balance_lag1,0.011737822034074223
Exchange_Rate_lag1,9,Exchange_Rate_lag1,0.2002459722216327
Exchange_Rate_lag1,9,Reserves_lag1,0.0025358846938927223
Reserves_lag1,0,GDP_Growth,0.04722834619387142
Reserves_lag1,0,Capital_Formation_lag1,0.019653089309203085
Reserves_lag1,0,Inflation_lag1,0.39697827633741145
Reserves_lag1,0,Government_Debt_lag1,0.42584369360793906
Reserves_lag1,0,Trade_Balance_lag1,0.056505460096919806
Reserves_lag1,0,Exchange_Rate_lag1,0.008850461459832305
Reserves_lag1,0,Reserves_lag1,0.04494067299482281
Reserves_lag1,1,GDP_Growth,0.20231291880087313
Reserves_lag1,1,Capital_Formation_lag1,0.3771795961549271
Reserves_lag1,1,Inflation_lag1,0.18156650739565658
Reserves_lag1,1,Government_Debt_lag1,0.17591952500087266
Reserves_lag1,1,Trade_Balance_lag1,0.023945469238507867
Reserves_lag1,1,Exchange_Rate_lag1,0.016241397653647238
